city,timestamp,pm2_5,pm10,no2,so2,o3,co,temp_c,humidity,windspeed_kph,pressure_mb
Surat,1772456400,82.37,121.59,6.27,23.84,141.53,268.76,29.59,28,12.888,1009
Surat,1772460000,83.71,120.9,6.14,24.08,138.96,277.92,29.59,28,12.888,1009
Surat,1772463600,81.85,117.09,4.99,22.25,135.84,274.38,29.59,28,12.888,1009
Surat,1772467200,78.72,111.74,4.02,19.61,132.42,266.02,29.59,28,12.888,1009
Surat,1772470800,75.97,107.09,3.4,17.16,129.68,259.19,29.59,28,12.888,1009
Surat,1772474400,72.96,103.28,2.95,14.69,126.58,251.41,29.59,28,12.888,1009
Surat,1772478000,68.61,99.04,2.52,12.17,124.21,239.39,29.59,28,12.888,1009
Surat,1772481600,65.62,97.04,2.15,9.71,121.26,232.18,29.59,28,12.888,1009
Surat,1772485200,63.31,96.05,1.88,8.18,118.4,228.87,29.59,28,12.888,1009
Surat,1772488800,59.73,93.49,1.6,8.21,116.74,221.85,29.59,28,12.888,1009
Surat,1772492400,57.36,92.89,1.5,7.71,113.21,218.92,29.59,28,12.888,1009
Surat,1772496000,56.17,93.43,1.54,7.22,109.18,220.95,29.59,28,12.888,1009
Surat,1772499600,56.38,94.69,1.77,7.07,104.95,228.71,29.59,28,12.888,1009
Surat,1772503200,57.77,96.77,2.3,7.21,100.46,242.09,29.59,28,12.888,1009
Surat,1772506800,59.37,98.78,3.31,7.94,96.71,258.32,29.59,28,12.888,1009
Surat,1772510400,62.43,101.44,4.22,9.08,94.76,281.91,29.59,28,12.888,1009
Surat,1772514000,68.57,106.74,4.96,10.2,97.97,315.33,29.59,28,12.888,1009
Surat,1772517600,79.91,117.31,5.51,11.97,109.0,353.58,29.59,28,12.888,1009
Surat,1772521200,97.0,134.18,5.56,14.64,127.62,391.05,29.59,28,12.888,1009
Surat,1772524800,117.76,155.55,5.17,18.7,151.1,425.77,29.59,28,12.888,1009
Surat,1772528400,140.34,179.86,4.74,25.76,177.74,460.6,29.59,28,12.888,1009
Surat,1772532000,158.44,201.57,4.49,34.04,205.65,486.65,29.59,28,12.888,1009
Surat,1772535600,169.42,216.49,4.8,39.52,227.34,499.95,29.59,28,12.888,1009
Surat,1772539200,173.5,223.27,6.16,44.77,242.54,500.56,29.59,28,12.888,1009
Surat,1772542800,171.71,221.08,8.22,47.72,247.85,495.72,29.59,28,12.888,1009
Surat,1772546400,163.67,209.57,7.18,45.73,239.41,482.88,29.59,28,12.888,1009
Surat,1772550000,151.79,193.11,5.57,41.45,224.02,462.35,29.59,28,12.888,1009
Surat,1772553600,140.48,177.57,4.97,36.8,207.53,445.69,29.59,28,12.888,1009
Surat,1772557200,130.19,164.68,4.61,31.75,191.37,432.14,29.59,28,12.888,1009
Surat,1772560800,119.18,152.7,4.14,26.49,175.97,411.75,29.59,28,12.888,1009
Surat,1772564400,106.03,139.05,3.52,21.46,162.07,379.56,29.59,28,12.888,1009
Surat,1772568000,95.76,127.73,3.01,16.49,150.57,357.18,29.59,28,12.888,1009
Surat,1772571600,88.13,119.09,2.7,13.05,140.77,344.18,29.59,28,12.888,1009
Surat,1772575200,82.12,112.4,2.56,11.04,132.61,336.31,29.59,28,12.888,1009
Surat,1772578800,78.03,107.84,2.63,10.22,126.15,333.8,29.59,28,12.888,1009
Surat,1772582400,75.91,105.38,2.93,10.31,120.36,337.87,29.59,28,12.888,1009
Surat,1772586000,75.47,104.98,3.58,11.42,114.81,350.26,29.59,28,12.888,1009
Surat,1772589600,76.06,106.29,4.86,13.49,108.97,371.48,29.59,28,12.888,1009
Surat,1772593200,76.5,108.42,7.62,16.83,103.77,397.12,29.59,28,12.888,1009
Surat,1772596800,77.37,111.77,10.16,22.02,103.87,422.06,29.59,28,12.888,1009
Surat,1772600400,82.07,119.42,11.79,27.24,113.63,448.46,29.59,28,12.888,1009
Surat,1772604000,94.89,136.53,11.8,32.89,134.1,472.48,29.59,28,12.888,1009
Surat,1772607600,117.49,163.41,9.62,37.45,165.6,493.85,29.59,28,12.888,1009
Surat,1772611200,141.89,190.42,6.69,39.53,199.78,519.61,29.59,28,12.888,1009
Surat,1772614800,160.06,210.7,5.07,42.47,230.47,541.76,29.59,28,12.888,1009
Surat,1772618400,172.32,223.88,4.76,44.3,257.14,559.72,29.59,28,12.888,1009
Surat,1772622000,175.25,225.86,5.36,44.45,275.13,560.18,29.59,28,12.888,1009
Surat,1772625600,166.51,214.68,7.09,44.49,279.15,533.81,29.59,28,12.888,1009
Surat,1772629200,151.72,195.55,9.74,43.44,269.95,500.82,29.59,28,12.888,1009
Surat,1772632800,135.57,174.14,8.82,40.92,249.54,470.22,29.59,28,12.888,1009
Surat,1772636400,120.24,153.93,6.89,38.29,227.24,439.63,29.59,28,12.888,1009
Surat,1772640000,108.65,138.95,6.16,36.37,207.73,417.84,29.59,28,12.888,1009
Surat,1772643600,102.28,130.96,5.89,34.21,192.43,412.06,29.59,28,12.888,1009
Surat,1772647200,99.81,128.11,5.67,31.17,180.52,414.44,29.59,28,12.888,1009
Surat,1772650800,93.81,122.97,5.28,27.54,167.62,398.82,29.59,28,12.888,1009
Surat,1772654400,87.09,116.91,4.72,23.69,156.14,378.93,29.59,28,12.888,1009
Surat,1772658000,80.75,110.76,4.14,19.72,145.64,362.16,29.59,28,12.888,1009
Surat,1772661600,73.78,103.83,3.65,15.82,134.03,343.98,29.59,28,12.888,1009
Surat,1772665200,67.04,97.18,3.48,13.09,123.1,329.34,29.59,28,12.888,1009
Surat,1772668800,60.81,90.69,3.63,11.78,113.01,317.72,29.59,28,12.888,1009
Surat,1772672400,55.45,84.91,4.2,12.04,105.05,308.54,29.59,28,12.888,1009
Surat,1772676000,51.59,80.53,5.47,13.72,98.24,306.26,29.59,28,12.888,1009
Surat,1772679600,48.69,78.73,8.13,16.98,94.62,308.21,29.59,28,12.888,1009
Surat,1772683200,47.76,82.56,10.04,22.52,97.51,314.19,29.59,28,12.888,1009
Surat,1772686800,51.5,91.56,11.21,27.41,105.52,333.52,29.59,28,12.888,1009
Surat,1772690400,61.71,107.01,11.04,31.09,120.74,355.91,29.59,28,12.888,1009
Surat,1772694000,78.39,126.97,9.28,33.09,143.51,373.34,29.59,28,12.888,1009
Surat,1772697600,95.34,144.9,7.3,34.49,168.16,391.43,29.59,28,12.888,1009
Surat,1772701200,105.88,155.37,6.05,35.91,189.93,398.9,29.59,28,12.888,1009
Surat,1772704800,111.27,158.2,5.65,36.54,207.03,399.64,29.59,28,12.888,1009
Surat,1772708400,110.25,152.24,6.29,36.27,216.14,393.2,29.59,28,12.888,1009
Surat,1772712000,100.24,134.96,8.35,35.79,212.47,371.64,29.59,28,12.888,1009
Surat,1772715600,90.33,118.04,12.04,34.85,200.79,362.68,29.59,28,12.888,1009
Surat,1772719200,82.86,106.41,12.16,32.29,183.08,361.34,29.59,28,12.888,1009
Surat,1772722800,77.84,99.95,9.86,28.89,167.28,358.83,29.59,28,12.888,1009
Surat,1772726400,73.71,95.01,8.25,25.41,153.94,351.6,29.59,28,12.888,1009
Surat,1772730000,69.92,90.03,7.13,22.37,144.16,343.96,29.59,28,12.888,1009
Surat,1772733600,65.98,84.51,6.11,18.98,137.3,332.81,29.59,28,12.888,1009
Surat,1772737200,60.95,77.71,4.93,15.82,132.51,310.11,29.59,28,12.888,1009
Surat,1772740800,57.03,72.22,4.16,13.3,128.42,297.47,29.59,28,12.888,1009
Surat,1772744400,53.3,67.11,3.71,11.5,123.5,290.67,29.59,28,12.888,1009
Surat,1772748000,46.56,58.51,3.54,10.75,117.64,276.48,29.59,28,12.888,1009
Surat,1772751600,41.3,51.18,3.61,9.57,106.98,268.48,29.59,28,12.888,1009
Surat,1772755200,36.64,45.17,3.84,9.28,96.5,260.82,29.59,28,12.888,1009
Surat,1772758800,32.93,40.86,4.29,9.93,88.02,254.3,29.59,28,12.888,1009
Surat,1772762400,30.74,38.67,5.16,11.02,81.73,254.45,29.59,28,12.888,1009
Surat,1772766000,29.7,38.03,6.7,12.7,78.44,260.26,29.59,28,12.888,1009
Surat,1772769600,30.15,39.21,7.47,14.99,80.37,272.02,29.59,28,12.888,1009
Surat,1772773200,33.27,43.28,7.97,17.45,88.94,289.96,29.59,28,12.888,1009
Surat,1772776800,41.39,52.28,7.89,20.39,104.44,309.19,29.59,28,12.888,1009
Surat,1772780400,54.87,66.25,6.97,23.22,124.21,324.6,29.59,28,12.888,1009
Surat,1772784000,69.08,80.63,5.84,25.84,142.8,338.14,29.59,28,12.888,1009
Surat,1772787600,80.32,92.03,5.08,29.03,158.23,348.84,29.59,28,12.888,1009
Surat,1772791200,86.11,97.79,4.58,30.54,170.08,351.26,29.59,28,12.888,1009
Surat,1772794800,86.32,97.7,4.57,29.58,176.45,344.48,29.59,28,12.888,1009
Surat,1772798400,80.62,91.65,5.51,28.04,175.73,329.99,29.59,28,12.888,1009
Surat,1772802000,71.79,82.45,7.16,25.9,169.23,312.99,29.59,28,12.888,1009
Surat,1772805600,61.9,72.2,6.54,21.85,158.1,290.85,29.59,28,12.888,1009
Rajkot,1772413200,42.25,106.5,3.57,0.9,59.8,177.17,29.63,21,21.924,1010
Rajkot,1772416800,42.95,108.96,4.83,1.17,57.16,192.9,29.63,21,21.924,1010
Rajkot,1772420400,43.3,113.16,6.06,1.52,57.71,204.86,29.63,21,21.924,1010
Rajkot,1772424000,42.71,114.65,5.2,2.22,66.65,194.17,29.63,21,21.924,1010
Rajkot,1772427600,42.77,112.5,4.47,2.72,75.16,192.08,29.63,21,21.924,1010
Rajkot,1772431200,44.16,111.86,3.29,3.3,90.6,188.95,29.63,21,21.924,1010
Rajkot,1772434800,45.44,109.9,1.84,4.4,114.93,177.72,29.63,21,21.924,1010
Rajkot,1772438400,45.64,106.46,1.37,3.93,123.78,174.06,29.63,21,21.924,1010
Rajkot,1772442000,45.18,103.5,1.37,3.46,127.03,173.57,29.63,21,21.924,1010
Rajkot,1772445600,44.41,102.52,1.42,3.08,128.35,172.98,29.63,21,21.924,1010
Rajkot,1772449200,43.13,102.05,1.54,2.77,125.65,169.83,29.63,21,21.924,1010
Rajkot,1772452800,41.58,101.54,1.85,2.52,120.56,166.86,29.63,21,21.924,1010
Rajkot,1772456400,40.37,101.25,2.45,2.33,112.56,166.33,29.63,21,21.924,1010
Rajkot,1772460000,39.91,101.52,2.99,2.31,103.08,169.48,29.63,21,21.924,1010
Rajkot,1772463600,39.78,101.24,3.19,2.34,95.4,172.12,29.63,21,21.924,1010
Rajkot,1772467200,39.42,98.2,3.47,2.08,86.79,177.02,29.63,21,21.924,1010
Rajkot,1772470800,39.86,96.58,3.95,1.82,80.01,187.74,29.63,21,21.924,1010
Rajkot,1772474400,40.2,95.45,4.29,1.58,75.33,194.23,29.63,21,21.924,1010
Rajkot,1772478000,40.08,93.78,4.21,1.31,71.92,192.35,29.63,21,21.924,1010
Rajkot,1772481600,40.1,91.61,3.89,1.11,70.02,190.44,29.63,21,21.924,1010
Rajkot,1772485200,40.12,89.08,3.6,0.98,68.24,190.49,29.63,21,21.924,1010
Rajkot,1772488800,39.92,85.86,3.44,0.86,66.23,190.95,29.63,21,21.924,1010
Rajkot,1772492400,39.92,83.29,3.44,0.77,64.09,194.14,29.63,21,21.924,1010
Rajkot,1772496000,39.92,81.28,3.59,0.74,62.05,198.24,29.63,21,21.924,1010
Rajkot,1772499600,39.73,79.63,4.07,0.82,59.97,205.44,29.63,21,21.924,1010
Rajkot,1772503200,39.85,80.14,5.45,1.08,58.14,222.53,29.63,21,21.924,1010
Rajkot,1772506800,39.84,81.26,7.06,1.41,58.0,242.15,29.63,21,21.924,1010
Rajkot,1772510400,39.27,82.57,6.63,1.95,64.88,245.74,29.63,21,21.924,1010
Rajkot,1772514000,39.47,83.76,5.71,2.56,77.0,248.12,29.63,21,21.924,1010
Rajkot,1772517600,41.92,87.3,4.01,3.14,98.66,245.87,29.63,21,21.924,1010
Rajkot,1772521200,46.5,95.73,2.25,4.8,128.17,222.02,29.63,21,21.924,1010
Rajkot,1772524800,48.28,92.98,1.92,4.22,138.47,219.0,29.63,21,21.924,1010
Rajkot,1772528400,48.66,89.83,2.01,3.66,144.08,221.05,29.63,21,21.924,1010
Rajkot,1772532000,46.61,83.75,2.13,3.11,146.6,219.57,29.63,21,21.924,1010
Rajkot,1772535600,43.23,77.79,2.33,2.76,143.94,212.48,29.63,21,21.924,1010
Rajkot,1772539200,40.13,74.6,2.92,2.71,138.74,205.73,29.63,21,21.924,1010
Rajkot,1772542800,37.57,73.56,3.94,2.72,129.66,202.57,29.63,21,21.924,1010
Rajkot,1772546400,35.75,73.23,4.33,2.66,119.76,202.31,29.63,21,21.924,1010
Rajkot,1772550000,34.32,72.2,4.13,2.57,112.33,200.28,29.63,21,21.924,1010
Rajkot,1772553600,33.09,69.49,4.04,2.37,104.45,199.53,29.63,21,21.924,1010
Rajkot,1772557200,32.89,68.13,4.35,2.18,97.59,208.05,29.63,21,21.924,1010
Rajkot,1772560800,32.77,67.38,4.66,1.95,91.39,215.19,29.63,21,21.924,1010
Rajkot,1772564400,32.33,65.67,4.67,1.59,85.21,214.99,29.63,21,21.924,1010
Rajkot,1772568000,32.26,64.35,4.39,1.3,80.59,214.9,29.63,21,21.924,1010
Rajkot,1772571600,32.52,63.77,4.09,1.17,76.64,216.41,29.63,21,21.924,1010
Rajkot,1772575200,32.87,63.87,3.86,1.12,73.68,217.74,29.63,21,21.924,1010
Rajkot,1772578800,33.46,65.0,3.72,1.14,72.0,218.7,29.63,21,21.924,1010
Rajkot,1772582400,34.13,67.18,3.68,1.28,72.0,218.23,29.63,21,21.924,1010
Rajkot,1772586000,34.62,70.24,3.79,1.71,74.63,214.9,29.63,21,21.924,1010
Rajkot,1772589600,35.31,72.87,4.78,2.29,76.05,218.72,29.63,21,21.924,1010
Rajkot,1772593200,35.86,75.37,6.24,3.14,78.92,223.78,29.63,21,21.924,1010
Rajkot,1772596800,36.17,77.37,6.34,4.57,87.08,221.13,29.63,21,21.924,1010
Rajkot,1772600400,36.88,77.91,5.65,5.6,98.38,220.93,29.63,21,21.924,1010
Rajkot,1772604000,39.53,80.24,4.22,6.19,117.33,219.99,29.63,21,21.924,1010
Rajkot,1772607600,43.52,78.73,2.9,6.75,143.45,213.02,29.63,21,21.924,1010
Rajkot,1772611200,45.55,73.9,2.46,5.24,153.22,216.0,29.63,21,21.924,1010
Rajkot,1772614800,46.24,71.04,2.46,4.43,157.91,219.13,29.63,21,21.924,1010
Rajkot,1772618400,45.54,68.42,2.59,3.96,159.38,218.74,29.63,21,21.924,1010
Rajkot,1772622000,43.43,64.77,2.92,3.78,157.06,213.98,29.63,21,21.924,1010
Rajkot,1772625600,40.79,60.55,3.67,3.8,150.89,208.18,29.63,21,21.924,1010
Rajkot,1772629200,37.92,56.28,4.36,4.06,141.74,197.4,29.63,21,21.924,1010
Rajkot,1772632800,36.04,52.4,4.82,4.46,131.47,193.9,29.63,21,21.924,1010
Rajkot,1772636400,34.67,49.28,4.96,5.1,123.95,191.94,29.63,21,21.924,1010
Rajkot,1772640000,33.12,46.36,5.04,5.88,118.75,187.4,29.63,21,21.924,1010
Rajkot,1772643600,32.32,44.66,5.49,6.33,113.42,192.04,29.63,21,21.924,1010
Rajkot,1772647200,31.26,42.86,5.84,6.34,107.4,196.16,29.63,21,21.924,1010
Rajkot,1772650800,29.82,40.48,5.78,5.92,101.02,195.61,29.63,21,21.924,1010
Rajkot,1772654400,28.39,38.12,5.43,5.37,95.25,193.35,29.63,21,21.924,1010
Rajkot,1772658000,26.9,35.84,5.02,4.86,89.61,190.03,29.63,21,21.924,1010
Rajkot,1772661600,24.98,33.14,4.58,4.28,84.46,182.75,29.63,21,21.924,1010
Rajkot,1772665200,23.02,30.43,4.2,3.79,81.86,174.7,29.63,21,21.924,1010
Rajkot,1772668800,21.08,27.89,3.91,3.6,81.83,166.27,29.63,21,21.924,1010
Rajkot,1772672400,18.99,25.5,3.81,3.76,84.89,156.87,29.63,21,21.924,1010
Rajkot,1772676000,17.92,24.75,4.65,3.9,85.27,158.6,29.63,21,21.924,1010
Rajkot,1772679600,17.13,24.57,6.1,4.2,85.57,164.61,29.63,21,21.924,1010
Rajkot,1772683200,16.23,24.12,6.27,4.82,88.22,167.19,29.63,21,21.924,1010
Rajkot,1772686800,15.77,23.94,5.61,5.57,94.87,165.09,29.63,21,21.924,1010
Rajkot,1772690400,16.71,24.92,4.21,6.35,109.09,158.65,29.63,21,21.924,1010
Rajkot,1772694000,24.39,31.54,2.62,5.81,130.09,168.6,29.63,21,21.924,1010
Rajkot,1772697600,31.17,37.85,1.96,4.49,139.52,179.75,29.63,21,21.924,1010
Rajkot,1772701200,34.03,40.64,1.83,3.75,142.7,185.15,29.63,21,21.924,1010
Rajkot,1772704800,33.97,40.62,1.84,3.25,142.03,185.4,29.63,21,21.924,1010
Rajkot,1772708400,32.12,38.58,1.99,2.94,137.23,182.23,29.63,21,21.924,1010
Rajkot,1772712000,29.94,36.04,2.41,2.76,130.2,179.58,29.63,21,21.924,1010
Rajkot,1772715600,27.29,33.02,2.91,2.87,121.71,176.16,29.63,21,21.924,1010
Rajkot,1772719200,24.46,30.4,3.65,3.22,112.48,179.25,29.63,21,21.924,1010
Rajkot,1772722800,21.99,28.38,4.07,3.58,104.36,183.25,29.63,21,21.924,1010
Rajkot,1772726400,20.21,27.01,4.28,3.77,96.94,185.16,29.63,21,21.924,1010
Rajkot,1772730000,19.15,26.59,4.52,3.7,90.59,187.79,29.63,21,21.924,1010
Rajkot,1772733600,18.42,26.39,4.58,3.44,85.7,187.43,29.63,21,21.924,1010
Rajkot,1772737200,17.74,25.89,4.48,2.92,79.81,182.5,29.63,21,21.924,1010
Rajkot,1772740800,17.55,25.99,4.31,2.41,74.97,180.26,29.63,21,21.924,1010
Rajkot,1772744400,17.49,26.34,4.04,2.05,71.1,177.83,29.63,21,21.924,1010
Rajkot,1772748000,17.38,26.68,3.73,1.76,67.81,173.73,29.63,21,21.924,1010
Rajkot,1772751600,17.43,27.21,3.49,1.53,65.75,170.29,29.63,21,21.924,1010
Rajkot,1772755200,17.62,27.92,3.46,1.39,63.64,168.1,29.63,21,21.924,1010
Rajkot,1772758800,17.9,28.88,3.82,1.35,61.17,169.34,29.63,21,21.924,1010
Rajkot,1772762400,18.63,30.9,5.05,1.52,58.73,180.85,29.63,21,21.924,1010
Rajkot,1772766000,19.5,33.26,6.02,1.75,58.67,190.4,29.63,21,21.924,1010
Rajkot,1772769600,20.02,35.24,4.89,2.15,65.03,179.43,29.63,21,21.924,1010
Rajkot,1772773200,21.27,37.63,4.06,2.35,72.59,177.54,29.63,21,21.924,1010
Rajkot,1772776800,23.47,40.91,2.73,2.63,87.76,170.02,29.63,21,21.924,1010
Rajkot,1772780400,23.58,40.63,1.46,2.91,104.53,153.89,29.63,21,21.924,1010
Rajkot,1772784000,23.24,39.53,1.17,2.6,110.9,147.75,29.63,21,21.924,1010
Rajkot,1772787600,23.19,39.5,1.19,2.52,113.34,145.21,29.63,21,21.924,1010
Rajkot,1772791200,22.87,38.88,1.2,2.23,113.77,142.73,29.63,21,21.924,1010
Rajkot,1772794800,22.36,38.18,1.26,1.92,110.09,139.32,29.63,21,21.924,1010
Rajkot,1772798400,22.02,38.66,1.57,1.83,104.03,137.13,29.63,21,21.924,1010
Rajkot,1772802000,22.01,40.28,2.33,1.88,94.99,137.87,29.63,21,21.924,1010
Rajkot,1772805600,22.63,43.52,2.98,1.97,85.91,141.76,29.63,21,21.924,1010
Bangalore,1772413200,58.3,67.88,9.95,2.46,45.43,413.77,28.6,16,15.192,1009
Bangalore,1772416800,58.98,70.4,14.37,3.28,40.05,469.21,28.6,16,15.192,1009
Bangalore,1772420400,59.37,72.1,16.96,4.16,41.11,524.82,28.6,16,15.192,1009
Bangalore,1772424000,55.13,65.31,9.17,6.47,82.59,399.84,28.6,16,15.192,1009
Bangalore,1772427600,57.7,67.36,6.38,7.07,109.65,369.62,28.6,16,15.192,1009
Bangalore,1772431200,63.48,72.58,4.31,7.51,133.22,352.0,28.6,16,15.192,1009
Bangalore,1772434800,59.77,67.5,2.76,6.68,130.96,288.78,28.6,16,15.192,1009
Bangalore,1772438400,58.01,65.27,2.57,6.14,125.2,266.1,28.6,16,15.192,1009
Bangalore,1772442000,57.71,64.81,2.8,6.12,122.67,257.43,28.6,16,15.192,1009
Bangalore,1772445600,57.94,64.98,3.12,6.1,122.61,255.09,28.6,16,15.192,1009
Bangalore,1772449200,57.14,64.02,3.46,5.87,122.21,252.23,28.6,16,15.192,1009
Bangalore,1772452800,56.13,62.78,4.02,5.74,120.38,248.58,28.6,16,15.192,1009
Bangalore,1772456400,56.11,63.05,6.26,6.08,111.71,263.49,28.6,16,15.192,1009
Bangalore,1772460000,57.86,65.98,8.81,6.78,100.33,298.07,28.6,16,15.192,1009
Bangalore,1772463600,60.33,69.75,10.37,7.46,93.7,329.97,28.6,16,15.192,1009
Bangalore,1772467200,62.02,72.36,11.2,8.05,88.61,351.11,28.6,16,15.192,1009
Bangalore,1772470800,64.49,75.73,12.07,8.23,83.43,377.37,28.6,16,15.192,1009
Bangalore,1772474400,66.49,77.96,12.66,7.71,77.86,396.44,28.6,16,15.192,1009
Bangalore,1772478000,66.52,77.39,12.39,6.42,70.27,398.55,28.6,16,15.192,1009
Bangalore,1772481600,67.28,78.02,11.86,5.23,62.85,405.77,28.6,16,15.192,1009
Bangalore,1772485200,68.08,78.78,11.13,4.43,56.77,410.09,28.6,16,15.192,1009
Bangalore,1772488800,68.68,79.42,10.55,3.86,51.45,413.32,28.6,16,15.192,1009
Bangalore,1772492400,69.76,80.62,10.23,3.38,46.95,420.87,28.6,16,15.192,1009
Bangalore,1772496000,70.97,82.05,10.33,3.07,43.06,431.16,28.6,16,15.192,1009
Bangalore,1772499600,69.08,80.57,11.97,2.72,32.3,462.37,28.6,16,15.192,1009
Bangalore,1772503200,70.92,84.48,16.11,4.0,27.95,515.75,28.6,16,15.192,1009
Bangalore,1772506800,72.88,88.35,18.32,5.54,31.27,573.9,28.6,16,15.192,1009
Bangalore,1772510400,71.27,84.81,11.42,10.9,74.92,448.1,28.6,16,15.192,1009
Bangalore,1772514000,73.9,86.49,7.26,12.1,105.23,400.39,28.6,16,15.192,1009
Bangalore,1772517600,76.95,87.9,3.75,11.82,130.37,350.39,28.6,16,15.192,1009
Bangalore,1772521200,63.17,70.82,1.8,7.69,127.12,254.68,28.6,16,15.192,1009
Bangalore,1772524800,56.07,62.6,1.85,5.49,120.18,224.39,28.6,16,15.192,1009
Bangalore,1772528400,51.83,57.89,2.22,4.73,117.18,210.97,28.6,16,15.192,1009
Bangalore,1772532000,50.01,56.01,2.87,4.42,116.13,208.46,28.6,16,15.192,1009
Bangalore,1772535600,49.62,55.79,3.92,4.35,113.51,213.43,28.6,16,15.192,1009
Bangalore,1772539200,50.19,56.68,5.4,4.52,110.96,222.41,28.6,16,15.192,1009
Bangalore,1772542800,51.99,59.14,7.45,5.05,105.98,243.12,28.6,16,15.192,1009
Bangalore,1772546400,54.89,63.06,8.66,5.72,100.03,270.21,28.6,16,15.192,1009
Bangalore,1772550000,57.75,66.76,9.1,6.38,96.22,290.08,28.6,16,15.192,1009
Bangalore,1772553600,58.7,67.71,8.53,6.98,94.28,289.77,28.6,16,15.192,1009
Bangalore,1772557200,59.65,68.58,8.02,7.8,94.39,286.0,28.6,16,15.192,1009
Bangalore,1772560800,59.91,68.4,7.48,8.74,94.63,276.52,28.6,16,15.192,1009
Bangalore,1772564400,59.46,67.26,7.44,8.73,89.36,271.48,28.6,16,15.192,1009
Bangalore,1772568000,60.46,68.27,7.89,7.63,79.71,286.46,28.6,16,15.192,1009
Bangalore,1772571600,61.66,69.74,8.01,6.83,71.74,301.16,28.6,16,15.192,1009
Bangalore,1772575200,63.14,71.63,8.34,6.14,64.67,318.65,28.6,16,15.192,1009
Bangalore,1772578800,65.53,74.42,8.85,5.27,58.22,340.26,28.6,16,15.192,1009
Bangalore,1772582400,68.17,77.47,9.71,4.69,52.28,363.9,28.6,16,15.192,1009
Bangalore,1772586000,69.21,79.37,11.56,4.7,45.83,394.5,28.6,16,15.192,1009
Bangalore,1772589600,70.19,82.44,15.9,5.47,37.69,456.0,28.6,16,15.192,1009
Bangalore,1772593200,71.3,85.34,17.01,6.62,37.6,517.72,28.6,16,15.192,1009
Bangalore,1772596800,64.94,76.24,9.56,11.29,76.46,385.28,28.6,16,15.192,1009
Bangalore,1772600400,64.19,74.44,5.67,10.31,105.63,335.01,28.6,16,15.192,1009
Bangalore,1772604000,65.56,74.4,2.88,8.33,129.26,291.62,28.6,16,15.192,1009
Bangalore,1772607600,53.71,60.21,1.38,5.19,129.54,218.16,28.6,16,15.192,1009
Bangalore,1772611200,47.63,53.37,1.26,3.91,127.51,194.85,28.6,16,15.192,1009
Bangalore,1772614800,44.54,49.97,1.36,3.4,126.55,185.87,28.6,16,15.192,1009
Bangalore,1772618400,43.55,49.03,1.81,3.39,127.82,189.6,28.6,16,15.192,1009
Bangalore,1772622000,43.42,49.2,2.91,3.54,127.36,202.63,28.6,16,15.192,1009
Bangalore,1772625600,42.88,49.03,4.86,3.78,123.07,219.37,28.6,16,15.192,1009
Bangalore,1772629200,43.02,50.27,9.16,4.34,108.76,261.82,28.6,16,15.192,1009
Bangalore,1772632800,44.76,53.91,12.49,5.11,92.29,322.77,28.6,16,15.192,1009
Bangalore,1772636400,47.29,58.25,14.63,5.73,80.97,375.05,28.6,16,15.192,1009
Bangalore,1772640000,48.12,59.87,15.25,5.98,73.11,399.63,28.6,16,15.192,1009
Bangalore,1772643600,48.81,60.72,15.2,6.13,70.08,410.22,28.6,16,15.192,1009
Bangalore,1772647200,48.95,59.95,14.29,6.02,70.69,396.85,28.6,16,15.192,1009
Bangalore,1772650800,48.67,58.3,12.65,5.47,70.97,368.92,28.6,16,15.192,1009
Bangalore,1772654400,49.98,59.31,11.87,4.34,65.21,370.15,28.6,16,15.192,1009
Bangalore,1772658000,51.79,61.06,11.34,3.26,57.91,379.99,28.6,16,15.192,1009
Bangalore,1772661600,54.26,63.59,11.13,2.47,49.8,394.18,28.6,16,15.192,1009
Bangalore,1772665200,56.94,66.49,11.15,2.11,43.43,413.34,28.6,16,15.192,1009
Bangalore,1772668800,59.5,69.02,11.52,2.03,38.11,431.56,28.6,16,15.192,1009
Bangalore,1772672400,61.07,70.89,13.15,2.64,33.78,460.81,28.6,16,15.192,1009
Bangalore,1772676000,62.84,74.99,17.74,4.12,30.06,525.11,28.6,16,15.192,1009
Bangalore,1772679600,65.43,79.92,19.24,5.5,34.2,596.66,28.6,16,15.192,1009
Bangalore,1772683200,61.32,75.08,11.34,8.86,82.99,432.22,28.6,16,15.192,1009
Bangalore,1772686800,66.74,80.16,7.68,9.84,119.39,401.53,28.6,16,15.192,1009
Bangalore,1772690400,80.03,92.64,4.22,10.01,153.46,388.07,28.6,16,15.192,1009
Bangalore,1772694000,71.0,81.21,2.19,9.26,151.31,303.65,28.6,16,15.192,1009
Bangalore,1772697600,65.7,75.27,2.17,7.64,146.16,276.97,28.6,16,15.192,1009
Bangalore,1772701200,61.78,71.17,2.58,6.8,143.81,264.69,28.6,16,15.192,1009
Bangalore,1772704800,60.3,69.84,3.36,6.45,144.69,261.96,28.6,16,15.192,1009
Bangalore,1772708400,60.2,69.93,4.51,6.33,146.67,265.05,28.6,16,15.192,1009
Bangalore,1772712000,59.18,69.11,6.26,6.27,145.22,272.74,28.6,16,15.192,1009
Bangalore,1772715600,59.66,70.79,11.58,6.63,128.91,322.67,28.6,16,15.192,1009
Bangalore,1772719200,62.18,75.86,16.77,7.22,106.0,403.98,28.6,16,15.192,1009
